t,value,label,rolling_avg,avg_score,db4_detail,db4_score,avg_alert,db4_alert
1063,0.00000000,0,0.12500000,-0.67449076,0.22414387,-0.33724538,0,0
1064,1.00000000,1,0.18750000,-0.61317342,0.61237244,0.24688075,0,0
1065,1.00000000,1,0.25000000,-0.55185608,0.35355339,-0.14253667,0,0
1066,0.00000000,0,0.25000000,-0.55185608,0.61237244,0.24688075,0,0
1067,1.00000000,1,0.31250000,-0.49053873,0.83651630,0.58412613,0,0
1068,0.00000000,0,0.31250000,-0.49053873,0.70710678,0.38941742,0,0
1069,0.00000000,0,0.31250000,-0.49053873,0.22414387,-0.33724538,0,0
1070,0.00000000,0,0.31250000,-0.49053873,0.12940952,-0.47978205,0,0
1071,0.00000000,0,0.31250000,-0.49053873,0.00000000,-0.67449076,0,0
1072,0.00000000,0,0.25000000,-0.55185608,0.00000000,-0.67449076,0,0
1073,0.00000000,0,0.25000000,-0.55185608,0.00000000,-0.67449076,0,0
1074,1.00000000,1,0.31250000,-0.49053873,0.48296291,0.05217204,0,0
1075,1.00000000,1,0.37500000,-0.42922139,0.35355339,-0.14253667,0,0
1076,0.00000000,0,0.37500000,-0.42922139,0.61237244,0.24688075,0,0
1077,0.00000000,0,0.31250000,-0.49053873,0.35355339,-0.14253667,0,0
1078,0.00000000,0,0.31250000,-0.49053873,0.12940952,-0.47978205,0,0
1079,3.00000000,1,0.50000000,-0.30658671,1.44888874,1.50549764,0,0
1080,0.00000000,0,0.43750000,-0.36790405,2.50954891,3.10135992,0,0
1081,0.00000000,0,0.37500000,-0.42922139,0.67243160,0.33724538,0,0
1082,0.00000000,0,0.37500000,-0.42922139,0.38822857,-0.09036463,0,0
1083,0.00000000,0,0.31250000,-0.49053873,0.00000000,-0.67449076,0,0
1084,1.00000000,1,0.37500000,-0.42922139,0.48296291,0.05217204,0,0
1085,1.00000000,1,0.43750000,-0.36790405,0.35355339,-0.14253667,0,0
1086,0.00000000,0,0.43750000,-0.36790405,0.61237244,0.24688075,0,0
1087,0.00000000,0,0.43750000,-0.36790405,0.35355339,-0.14253667,0,0
1088,0.00000000,0,0.43750000,-0.36790405,0.12940952,-0.47978205,0,0
1089,4.00000000,0,0.68750000,-0.12263468,1.93185165,2.23216045,0,0
1090,10.00000000,0,1.25000000,0.42922139,1.48356392,1.55766969,0,0
1091,40.00000000,0,3.68750000,2.82059772,11.84992896,17.15483389,0,1
1092,0.00000000,0,3.68750000,2.82059772,30.70157538,45.51889627,0,1
1093,0.00000000,0,3.68750000,2.82059772,10.25984995,14.76241154,0,1
1094,2.00000000,0,3.81250000,2.94323240,6.14230673,8.56718327,0,1
1095,0.00000000,0,3.62500000,2.75928038,1.67303261,1.84274302,0,0
1096,3.00000000,0,3.81250000,2.94323240,1.89717648,2.17998840,0,0
1097,0.00000000,0,3.81250000,2.94323240,2.25072987,2.71194249,0,0
1098,0.00000000,0,3.81250000,2.94323240,0.67243160,0.33724538,0,0
1099,0.00000000,0,3.81250000,2.94323240,0.38822857,-0.09036463,0,0
1100,1.00000000,1,3.81250000,2.94323240,0.48296291,0.05217204,0,0
1101,4.00000000,0,4.00000000,3.12718443,1.09533535,0.97354355,0,0
1102,0.00000000,0,4.00000000,3.12718443,3.12192135,4.02273143,0,1
1103,0.00000000,0,4.00000000,3.12718443,1.02598499,0.86919947,0,0
1104,2.00000000,0,4.12500000,3.24981911,1.48356392,1.55766969,0,0
1105,0.00000000,0,3.87500000,3.00454975,1.67303261,1.84274302,0,0
1106,0.00000000,0,3.25000000,2.39137633,0.44828774,0.00000000,0,0
1107,0.00000000,0,0.75000000,-0.06131734,0.25881905,-0.28507334,0,0
1108,0.00000000,0,0.75000000,-0.06131734,0.00000000,-0.67449076,0,0
1109,0.00000000,0,0.75000000,-0.06131734,0.00000000,-0.67449076,0,0
1110,4.00000000,0,0.87500000,0.06131734,1.93185165,2.23216045,0,0
1111,0.00000000,0,0.87500000,0.06131734,3.34606521,4.35997681,0,1
1112,2.00000000,1,0.81250000,0.00000000,1.86250130,2.12781636,0,0
1113,1.00000000,0,0.87500000,0.06131734,0.67243160,0.33724538,0,0
1114,1.00000000,1,0.93750000,0.12263468,0.09473435,-0.53195409,0,0
1115,1.00000000,0,1.00000000,0.18395203,0.12940952,-0.47978205,0,0
1116,0.00000000,0,0.93750000,0.12263468,0.48296291,0.05217204,0,0
1117,0.00000000,0,0.68750000,-0.12263468,0.35355339,-0.14253667,0,0
1118,0.00000000,0,0.68750000,-0.12263468,0.12940952,-0.47978205,0,0
1119,0.00000000,0,0.68750000,-0.12263468,0.00000000,-0.67449076,0,0
1120,0.00000000,0,0.56250000,-0.24526937,0.00000000,-0.67449076,0,0
1121,3.00000000,0,0.75000000,-0.06131734,1.44888874,1.50549764,0,0
1122,0.00000000,0,0.75000000,-0.06131734,2.50954891,3.10135992,0,0
1123,0.00000000,0,0.75000000,-0.06131734,0.67243160,0.33724538,0,0
1124,0.00000000,0,0.75000000,-0.06131734,0.38822857,-0.09036463,0,0
1125,36.00000000,0,3.00000000,2.14610696,17.38666487,25.48537009,0,1
1126,16.00000000,0,3.75000000,2.88191506,22.38718032,33.00911252,0,1
1127,0.00000000,0,3.75000000,2.88191506,5.31508161,7.32254584,0,1
1128,0.00000000,0,3.62500000,2.75928038,8.24504470,11.73094890,0,1
1129,0.00000000,0,3.56250000,2.69796304,2.07055236,2.44084861,0,0
1130,0.00000000,0,3.50000000,2.63664570,0.00000000,-0.67449076,0,0
1131,0.00000000,0,3.43750000,2.57532835,0.00000000,-0.67449076,0,0
1132,0.00000000,0,3.43750000,2.57532835,0.00000000,-0.67449076,0,0
1133,0.00000000,0,3.43750000,2.57532835,0.00000000,-0.67449076,0,0
1134,2.00000000,1,3.56250000,2.69796304,0.96592583,0.77883484,0,0
1135,0.00000000,0,3.56250000,2.69796304,1.67303261,1.84274302,0,0
1136,0.00000000,0,3.56250000,2.69796304,0.44828774,0.00000000,0,0
1137,6.00000000,0,3.75000000,2.88191506,3.15659652,4.07490347,0,1
1138,4.00000000,0,4.00000000,3.12718443,3.08724617,3.97055939,0,0
1139,2.00000000,0,4.12500000,3.24981911,1.03527618,0.88317893,0,0
1140,0.00000000,0,4.12500000,3.24981911,0.00000000,-0.67449076,0,0
1141,0.00000000,0,1.87500000,1.04239481,0.96592583,0.77883484,0,0
1142,0.00000000,0,0.87500000,0.06131734,0.25881905,-0.28507334,0,0
1143,0.00000000,0,0.87500000,0.06131734,0.00000000,-0.67449076,0,0
1144,0.00000000,0,0.87500000,0.06131734,0.00000000,-0.67449076,0,0
1145,0.00000000,0,0.87500000,0.06131734,0.00000000,-0.67449076,0,0
1146,0.00000000,0,0.87500000,0.06131734,0.00000000,-0.67449076,0,0
1147,0.00000000,0,0.87500000,0.06131734,0.00000000,-0.67449076,0,0
1148,0.00000000,0,0.87500000,0.06131734,0.00000000,-0.67449076,0,0
1149,0.00000000,0,0.87500000,0.06131734,0.00000000,-0.67449076,0,0
1150,0.00000000,0,0.75000000,-0.06131734,0.00000000,-0.67449076,0,0
1151,4.00000000,1,1.00000000,0.18395203,1.93185165,2.23216045,0,0
1152,0.00000000,0,1.00000000,0.18395203,3.34606521,4.35997681,0,1
1153,0.00000000,0,0.62500000,-0.18395203,0.89657547,0.67449076,0,0
1154,0.00000000,0,0.37500000,-0.42922139,0.51763809,0.10434408,0,0
1155,1.00000000,1,0.31250000,-0.49053873,0.48296291,0.05217204,0,0
1156,0.00000000,0,0.31250000,-0.49053873,0.83651630,0.58412613,0,0
1157,0.00000000,0,0.31250000,-0.49053873,0.22414387,-0.33724538,0,0
1158,0.00000000,0,0.31250000,-0.49053873,0.12940952,-0.47978205,0,0
1159,0.00000000,0,0.31250000,-0.49053873,0.00000000,-0.67449076,0,0
1160,0.00000000,0,0.31250000,-0.49053873,0.00000000,-0.67449076,0,0
1161,0.00000000,0,0.31250000,-0.49053873,0.00000000,-0.67449076,0,0
1162,0.00000000,0,0.31250000,-0.49053873,0.00000000,-0.67449076,0,0
1163,3.00000000,0,0.50000000,-0.30658671,1.44888874,1.50549764,0,0
1164,0.00000000,0,0.50000000,-0.30658671,2.50954891,3.10135992,0,0
1165,0.00000000,0,0.50000000,-0.30658671,0.67243160,0.33724538,0,0
1166,1.00000000,1,0.56250000,-0.24526937,0.87119148,0.63629817,0,0
1167,0.00000000,0,0.31250000,-0.49053873,0.83651630,0.58412613,0,0
1168,0.00000000,0,0.31250000,-0.49053873,0.22414387,-0.33724538,0,0
1169,0.00000000,0,0.31250000,-0.49053873,0.12940952,-0.47978205,0,0
1170,0.00000000,0,0.31250000,-0.49053873,0.00000000,-0.67449076,0,0
1171,0.00000000,0,0.25000000,-0.55185608,0.00000000,-0.67449076,0,0
1172,0.00000000,0,0.25000000,-0.55185608,0.00000000,-0.67449076,0,0
1173,0.00000000,0,0.25000000,-0.55185608,0.00000000,-0.67449076,0,0
1174,0.00000000,0,0.25000000,-0.55185608,0.00000000,-0.67449076,0,0
1175,0.00000000,0,0.25000000,-0.55185608,0.00000000,-0.67449076,0,0
1176,0.00000000,0,0.25000000,-0.55185608,0.00000000,-0.67449076,0,0
1177,0.00000000,0,0.25000000,-0.55185608,0.00000000,-0.67449076,0,0
1178,0.00000000,0,0.25000000,-0.55185608,0.00000000,-0.67449076,0,0
1179,0.00000000,0,0.06250000,-0.73580810,0.00000000,-0.67449076,0,0
1180,0.00000000,0,0.06250000,-0.73580810,0.00000000,-0.67449076,0,0
1181,0.00000000,0,0.06250000,-0.73580810,0.00000000,-0.67449076,0,0
1182,1.00000000,1,0.06250000,-0.73580810,0.48296291,0.05217204,0,0
1183,0.00000000,0,0.06250000,-0.73580810,0.83651630,0.58412613,0,0
1184,0.00000000,0,0.06250000,-0.73580810,0.22414387,-0.33724538,0,0
1185,15.00000000,0,1.00000000,0.18395203,7.37385322,10.42015997,0,1
1186,40.00000000,0,3.50000000,2.63664570,6.77077197,9.51276792,0,1
1187,47.00000000,0,6.43750000,5.51856076,7.39923721,10.45835256,1,1
1188,24.00000000,0,7.93750000,6.99017696,16.81825880,24.63015007,1,1
1189,2.00000000,0,8.06250000,7.11281165,3.39932276,4.44010776,1,1
1190,0.00000000,0,8.06250000,7.11281165,9.78866779,14.05347398,1,1
1191,2.00000000,0,8.18750000,7.23544633,4.52004210,6.12633466,1,1
1192,11.00000000,0,8.87500000,7.90993709,3.89837848,5.19098369,1,1
1193,0.00000000,0,8.87500000,7.90993709,8.75339161,12.49580429,1,1
1194,0.00000000,0,8.87500000,7.90993709,2.72440159,3.42462584,1,0
1195,4.00000000,0,9.12500000,8.15520646,3.35535640,4.37395626,1,1
1196,0.00000000,0,9.12500000,8.15520646,3.34606521,4.35997681,1,1
1197,4.00000000,0,9.37500000,8.40047582,2.82842712,3.58114196,1,0
1198,0.00000000,0,9.31250000,8.33915848,2.82842712,3.58114196,1,0
1199,2.00000000,0,9.43750000,8.46179316,1.86250130,2.12781636,1,0
1200,0.00000000,0,9.43750000,8.46179316,1.15539452,1.06390818,1,0
1201,2.00000000,1,8.62500000,7.66466772,1.41421356,1.45332560,1,0
1202,1.00000000,1,6.18750000,5.27329139,0.93125065,0.72666280,1,0
1203,0.00000000,0,3.25000000,2.39137633,0.38822857,-0.09036463,0,0
1204,1.00000000,1,1.81250000,0.98107747,0.96592583,0.77883484,0,0
1205,0.00000000,0,1.68750000,0.85844278,0.70710678,0.38941742,0,0
1206,1.00000000,1,1.75000000,0.91976013,0.70710678,0.38941742,0,0
1207,8.00000000,0,2.12500000,1.28766418,3.15659652,4.07490347,0,1
1208,0.00000000,0,1.43750000,0.61317342,6.46798656,9.05719900,0,1
1209,0.00000000,0,1.43750000,0.61317342,1.92256047,2.21818099,0,0
1210,1.00000000,1,1.50000000,0.67449076,1.51823909,1.60984173,0,0
1211,6.00000000,0,1.62500000,0.79712544,2.06126118,2.42686916,0,0
1212,0.00000000,0,1.62500000,0.79712544,4.79495395,6.53996521,0,1
1213,9.00000000,1,1.93750000,1.10371215,5.82093895,8.08365544,0,1
1214,16.00000000,0,2.93750000,2.08478962,0.97521701,0.79281430,0,0
1215,50.00000000,0,5.93750000,5.02802203,12.78117961,18.55598745,1,1
1216,3.00000000,0,6.12500000,5.21197405,35.62593886,52.92806095,1,1
1217,0.00000000,0,6.00000000,5.08933937,10.76819685,15.52726692,1,1
1218,0.00000000,0,5.93750000,5.02802203,7.14290773,10.07268092,1,1
1219,6.00000000,0,6.31250000,5.39592608,3.28600605,4.26961218,1,1
1220,3.00000000,0,6.43750000,5.51856076,3.57020908,4.69722219,1,1
1221,6.00000000,0,6.81250000,5.88646481,1.73309178,1.93310765,1,0
1222,1.00000000,1,6.81250000,5.88646481,3.08724617,3.97055939,1,0
1223,2.00000000,0,6.43750000,5.51856076,1.86250130,2.12781636,1,0
1224,1.00000000,1,6.50000000,5.57987810,0.18946869,-0.38941742,1,0
1225,0.00000000,0,6.50000000,5.57987810,0.25881905,-0.28507334,1,0
1226,0.00000000,0,6.43750000,5.51856076,0.48296291,0.05217204,1,0
1227,0.00000000,0,6.06250000,5.15065671,0.12940952,-0.47978205,1,0
1228,0.00000000,0,6.06250000,5.15065671,0.00000000,-0.67449076,1,0
1229,2.00000000,0,5.62500000,4.72143532,0.96592583,0.77883484,1,0
1230,0.00000000,0,4.62500000,3.74035785,1.67303261,1.84274302,0,0
1231,8.00000000,0,2.00000000,1.16502949,4.31199104,5.81330241,0,1
1232,0.00000000,0,1.81250000,0.98107747,6.43331138,9.00502695,0,1
1233,0.00000000,0,1.81250000,0.98107747,1.79315094,2.02347228,0,0
1234,0.00000000,0,1.81250000,0.98107747,1.03527618,0.88317893,0,0
1235,2.00000000,0,1.56250000,0.73580810,0.96592583,0.77883484,0,0
1236,4.00000000,0,1.62500000,0.79712544,0.25881905,-0.28507334,0,0
1237,0.00000000,0,1.25000000,0.42922139,2.89777748,3.68548605,0,0
1238,1.00000000,1,1.25000000,0.42922139,1.63835743,1.79057098,0,0
1239,0.00000000,0,1.12500000,0.30658671,0.31887821,-0.19470871,0,0
1240,2.00000000,1,1.18750000,0.36790405,1.19006969,1.11608022,0,0
1241,1.00000000,0,1.25000000,0.42922139,1.06066017,0.92137151,0,0
1242,0.00000000,0,1.25000000,0.42922139,0.38822857,-0.09036463,0,0
1243,0.00000000,0,1.25000000,0.42922139,0.48296291,0.05217204,0,0
1244,2.00000000,1,1.37500000,0.55185608,1.09533535,0.97354355,0,0
1245,1.00000000,1,1.31250000,0.49053873,1.19006969,1.11608022,0,0
1246,2.00000000,0,1.43750000,0.61317342,0.57769726,0.19470871,0,0
1247,0.00000000,0,0.93750000,0.12263468,1.19006969,1.11608022,0,0
1248,0.00000000,0,0.93750000,0.12263468,0.57769726,0.19470871,0,0
1249,0.00000000,0,0.93750000,0.12263468,0.25881905,-0.28507334,0,0
1250,0.00000000,0,0.93750000,0.12263468,0.00000000,-0.67449076,0,0
1251,0.00000000,0,0.81250000,0.00000000,0.00000000,-0.67449076,0,0
1252,0.00000000,0,0.56250000,-0.24526937,0.00000000,-0.67449076,0,0
1253,0.00000000,0,0.56250000,-0.24526937,0.00000000,-0.67449076,0,0
1254,0.00000000,0,0.50000000,-0.30658671,0.00000000,-0.67449076,0,0
1255,0.00000000,0,0.50000000,-0.30658671,0.00000000,-0.67449076,0,0
1256,0.00000000,0,0.37500000,-0.42922139,0.00000000,-0.67449076,0,0
1257,0.00000000,0,0.31250000,-0.49053873,0.00000000,-0.67449076,0,0
1258,0.00000000,0,0.31250000,-0.49053873,0.00000000,-0.67449076,0,0
1259,0.00000000,0,0.31250000,-0.49053873,0.00000000,-0.67449076,0,0
1260,0.00000000,0,0.18750000,-0.61317342,0.00000000,-0.67449076,0,0
1261,0.00000000,0,0.12500000,-0.67449076,0.00000000,-0.67449076,0,0
1262,0.00000000,0,0.00000000,-0.79712544,0.00000000,-0.67449076,0,0
1263,0.00000000,0,0.00000000,-0.79712544,0.00000000,-0.67449076,0,0
1264,1.00000000,1,0.06250000,-0.73580810,0.48296291,0.05217204,0,0
1265,0.00000000,0,0.06250000,-0.73580810,0.83651630,0.58412613,0,0
1266,0.00000000,0,0.06250000,-0.73580810,0.22414387,-0.33724538,0,0
1267,0.00000000,0,0.06250000,-0.73580810,0.12940952,-0.47978205,0,0
1268,1.00000000,0,0.12500000,-0.67449076,0.48296291,0.05217204,0,0
1269,0.00000000,0,0.12500000,-0.67449076,0.83651630,0.58412613,0,0
1270,1.00000000,1,0.18750000,-0.61317342,0.70710678,0.38941742,0,0
1271,1.00000000,1,0.25000000,-0.55185608,0.22414387,-0.33724538,0,0
1272,0.00000000,0,0.25000000,-0.55185608,0.61237244,0.24688075,0,0
1273,0.00000000,0,0.25000000,-0.55185608,0.35355339,-0.14253667,0,0
1274,0.00000000,0,0.25000000,-0.55185608,0.12940952,-0.47978205,0,0
1275,2.00000000,1,0.37500000,-0.42922139,0.96592583,0.77883484,0,0
1276,5.00000000,1,0.68750000,-0.12263468,0.74178196,0.44158946,0,0
1277,0.00000000,0,0.68750000,-0.12263468,3.73429378,4.94410294,0,1
1278,0.00000000,0,0.68750000,-0.12263468,1.37953839,1.40115356,0,0
1279,0.00000000,0,0.68750000,-0.12263468,0.64704761,0.29905279,0,0
1280,0.00000000,0,0.62500000,-0.18395203,0.00000000,-0.67449076,0,0
1281,0.00000000,0,0.62500000,-0.18395203,0.00000000,-0.67449076,0,0
1282,0.00000000,0,0.62500000,-0.18395203,0.00000000,-0.67449076,0,0
1283,0.00000000,0,0.62500000,-0.18395203,0.00000000,-0.67449076,0,0
1284,0.00000000,0,0.56250000,-0.24526937,0.00000000,-0.67449076,0,0
1285,0.00000000,0,0.56250000,-0.24526937,0.00000000,-0.67449076,0,0
1286,0.00000000,0,0.50000000,-0.30658671,0.00000000,-0.67449076,0,0
1287,0.00000000,0,0.43750000,-0.36790405,0.00000000,-0.67449076,0,0
1288,0.00000000,0,0.43750000,-0.36790405,0.00000000,-0.67449076,0,0
1289,0.00000000,0,0.43750000,-0.36790405,0.00000000,-0.67449076,0,0
1290,0.00000000,0,0.43750000,-0.36790405,0.00000000,-0.67449076,0,0
1291,0.00000000,0,0.31250000,-0.49053873,0.00000000,-0.67449076,0,0
1292,0.00000000,0,0.00000000,-0.79712544,0.00000000,-0.67449076,0,0
1293,0.00000000,0,0.00000000,-0.79712544,0.00000000,-0.67449076,0,0
1294,0.00000000,0,0.00000000,-0.79712544,0.00000000,-0.67449076,0,0
1295,2.00000000,1,0.12500000,-0.67449076,0.96592583,0.77883484,0,0
1296,0.00000000,0,0.12500000,-0.67449076,1.67303261,1.84274302,0,0
1297,0.00000000,0,0.12500000,-0.67449076,0.44828774,0.00000000,0,0
1298,0.00000000,0,0.12500000,-0.67449076,0.25881905,-0.28507334,0,0
1299,0.00000000,0,0.12500000,-0.67449076,0.00000000,-0.67449076,0,0
1300,1.00000000,1,0.18750000,-0.61317342,0.48296291,0.05217204,0,0
1301,1.00000000,1,0.25000000,-0.55185608,0.35355339,-0.14253667,0,0
1302,0.00000000,0,0.25000000,-0.55185608,0.61237244,0.24688075,0,0
1303,0.00000000,0,0.25000000,-0.55185608,0.35355339,-0.14253667,0,0
1304,0.00000000,0,0.25000000,-0.55185608,0.12940952,-0.47978205,0,0
1305,0.00000000,0,0.25000000,-0.55185608,0.00000000,-0.67449076,0,0
1306,0.00000000,0,0.25000000,-0.55185608,0.00000000,-0.67449076,0,0
1307,1.00000000,0,0.31250000,-0.49053873,0.48296291,0.05217204,0,0
1308,0.00000000,0,0.31250000,-0.49053873,0.83651630,0.58412613,0,0
1309,0.00000000,0,0.31250000,-0.49053873,0.22414387,-0.33724538,0,0
1310,0.00000000,0,0.31250000,-0.49053873,0.12940952,-0.47978205,0,0
1311,0.00000000,0,0.18750000,-0.61317342,0.00000000,-0.67449076,0,0
1312,0.00000000,0,0.18750000,-0.61317342,0.00000000,-0.67449076,0,0
1313,0.00000000,0,0.18750000,-0.61317342,0.00000000,-0.67449076,0,0
1314,0.00000000,0,0.18750000,-0.61317342,0.00000000,-0.67449076,0,0
1315,1.00000000,1,0.25000000,-0.55185608,0.48296291,0.05217204,0,0
1316,0.00000000,0,0.18750000,-0.61317342,0.83651630,0.58412613,0,0
1317,0.00000000,0,0.12500000,-0.67449076,0.22414387,-0.33724538,0,0
1318,0.00000000,0,0.12500000,-0.67449076,0.12940952,-0.47978205,0,0
1319,2.00000000,1,0.25000000,-0.55185608,0.96592583,0.77883484,0,0
1320,2.00000000,1,0.37500000,-0.42922139,0.70710678,0.38941742,0,0
1321,0.00000000,0,0.37500000,-0.42922139,1.22474487,1.16825226,0,0
1322,0.00000000,0,0.37500000,-0.42922139,0.70710678,0.38941742,0,0
1323,1.00000000,1,0.37500000,-0.42922139,0.74178196,0.44158946,0,0
1324,0.00000000,0,0.37500000,-0.42922139,0.83651630,0.58412613,0,0
1325,0.00000000,0,0.37500000,-0.42922139,0.22414387,-0.33724538,0,0
1326,0.00000000,0,0.37500000,-0.42922139,0.12940952,-0.47978205,0,0
1327,0.00000000,0,0.37500000,-0.42922139,0.00000000,-0.67449076,0,0
1328,0.00000000,0,0.37500000,-0.42922139,0.00000000,-0.67449076,0,0
1329,0.00000000,0,0.37500000,-0.42922139,0.00000000,-0.67449076,0,0
1330,0.00000000,0,0.37500000,-0.42922139,0.00000000,-0.67449076,0,0
1331,1.00000000,0,0.37500000,-0.42922139,0.48296291,0.05217204,0,0
1332,0.00000000,0,0.37500000,-0.42922139,0.83651630,0.58412613,0,0
1333,0.00000000,0,0.37500000,-0.42922139,0.22414387,-0.33724538,0,0
1334,0.00000000,0,0.37500000,-0.42922139,0.12940952,-0.47978205,0,0
1335,0.00000000,0,0.25000000,-0.55185608,0.00000000,-0.67449076,0,0
1336,3.00000000,0,0.31250000,-0.49053873,1.44888874,1.50549764,0,0
1337,5.00000000,0,0.62500000,-0.18395203,0.09473435,-0.53195409,0,0
1338,16.00000000,0,1.62500000,0.79712544,4.21725670,5.67076574,0,1
1339,19.00000000,0,2.75000000,1.90083759,2.69901760,3.38643325,0,0
1340,0.00000000,0,2.75000000,1.90083759,11.66046027,16.86976056,0,1
1341,0.00000000,0,2.75000000,1.90083759,6.32928585,8.84851083,0,1
1342,3.00000000,0,2.93750000,2.08478962,3.90766967,5.20496315,0,1
1343,0.00000000,0,2.93750000,2.08478962,2.50954891,3.10135992,0,0
1344,0.00000000,0,2.93750000,2.08478962,0.67243160,0.33724538,0,0
1345,0.00000000,0,2.93750000,2.08478962,0.38822857,-0.09036463,0,0
1346,0.00000000,0,2.93750000,2.08478962,0.00000000,-0.67449076,0,0
1347,0.00000000,0,2.87500000,2.02347228,0.00000000,-0.67449076,0,0
1348,1.00000000,0,2.93750000,2.08478962,0.48296291,0.05217204,0,0
1349,1.00000000,1,3.00000000,2.14610696,0.35355339,-0.14253667,0,0
1350,0.00000000,0,3.00000000,2.14610696,0.61237244,0.24688075,0,0
1351,0.00000000,0,3.00000000,2.14610696,0.35355339,-0.14253667,0,0
1352,1.00000000,0,2.87500000,2.02347228,0.61237244,0.24688075,0,0
1353,2.00000000,0,2.68750000,1.83952025,0.12940952,-0.47978205,0,0
1354,0.00000000,0,1.68750000,0.85844278,1.44888874,1.50549764,0,0
1355,0.00000000,0,0.50000000,-0.30658671,0.57769726,0.19470871,0,0
1356,2.00000000,1,0.62500000,-0.18395203,1.22474487,1.16825226,0,0
1357,0.00000000,0,0.62500000,-0.18395203,1.67303261,1.84274302,0,0
1358,1.00000000,1,0.50000000,-0.30658671,0.93125065,0.72666280,0,0
1359,0.00000000,0,0.50000000,-0.30658671,0.57769726,0.19470871,0,0
1360,1.00000000,0,0.56250000,-0.24526937,0.70710678,0.38941742,0,0
1361,0.00000000,0,0.56250000,-0.24526937,0.70710678,0.38941742,0,0
1362,0.00000000,0,0.56250000,-0.24526937,0.22414387,-0.33724538,0,0
1363,0.00000000,0,0.56250000,-0.24526937,0.12940952,-0.47978205,0,0
1364,1.00000000,0,0.56250000,-0.24526937,0.48296291,0.05217204,0,0
1365,2.00000000,1,0.62500000,-0.18395203,0.12940952,-0.47978205,0,0
1366,1.00000000,1,0.68750000,-0.12263468,0.96592583,0.77883484,0,0
1367,1.00000000,1,0.75000000,-0.06131734,0.22414387,-0.33724538,0,0
1368,1.00000000,1,0.75000000,-0.06131734,0.12940952,-0.47978205,0,0
1369,0.00000000,0,0.62500000,-0.18395203,0.48296291,0.05217204,0,0
1370,0.00000000,0,0.62500000,-0.18395203,0.35355339,-0.14253667,0,0
1371,1.00000000,1,0.68750000,-0.12263468,0.61237244,0.24688075,0,0
1372,0.00000000,0,0.56250000,-0.24526937,0.83651630,0.58412613,0,0
1373,1.00000000,1,0.62500000,-0.18395203,0.70710678,0.38941742,0,0
1374,0.00000000,0,0.56250000,-0.24526937,0.70710678,0.38941742,0,0
1375,0.00000000,0,0.56250000,-0.24526937,0.22414387,-0.33724538,0,0
1376,0.00000000,0,0.50000000,-0.30658671,0.12940952,-0.47978205,0,0
1377,1.00000000,1,0.56250000,-0.24526937,0.48296291,0.05217204,0,0
1378,0.00000000,0,0.56250000,-0.24526937,0.83651630,0.58412613,0,0
1379,1.00000000,1,0.62500000,-0.18395203,0.70710678,0.38941742,0,0
1380,0.00000000,0,0.56250000,-0.24526937,0.70710678,0.38941742,0,0
1381,4.00000000,0,0.68750000,-0.12263468,2.15599552,2.56940583,0,0
1382,0.00000000,0,0.62500000,-0.18395203,3.21665569,4.16526810,0,1
1383,4.00000000,0,0.81250000,0.00000000,2.82842712,3.58114196,0,0
1384,1.00000000,0,0.81250000,0.00000000,2.34546421,2.85447916,0,0
1385,16.00000000,0,1.81250000,0.98107747,7.78746578,11.04247869,0,1
1386,0.00000000,0,1.81250000,0.98107747,12.64247890,18.34729929,0,1
1387,0.00000000,0,1.75000000,0.91976013,3.71571141,4.91614403,0,1
1388,0.00000000,0,1.75000000,0.91976013,2.07055236,2.44084861,0,0
1389,1.00000000,1,1.75000000,0.91976013,0.48296291,0.05217204,0,0
1390,0.00000000,0,1.75000000,0.91976013,0.83651630,0.58412613,0,0
1391,0.00000000,0,1.75000000,0.91976013,0.22414387,-0.33724538,0,0
1392,0.00000000,0,1.75000000,0.91976013,0.12940952,-0.47978205,0,0
1393,0.00000000,0,1.68750000,0.85844278,0.00000000,-0.67449076,0,0
1394,1.00000000,1,1.75000000,0.91976013,0.48296291,0.05217204,0,0
1395,3.00000000,1,1.87500000,1.04239481,0.61237244,0.24688075,0,0
1396,0.00000000,0,1.87500000,1.04239481,2.28540504,2.76411454,0,0
1397,0.00000000,0,1.62500000,0.79712544,0.80184113,0.53195409,0,0
1398,0.00000000,0,1.62500000,0.79712544,0.38822857,-0.09036463,0,0
1399,0.00000000,0,1.37500000,0.55185608,0.00000000,-0.67449076,0,0
1400,0.00000000,0,1.31250000,0.49053873,0.00000000,-0.67449076,0,0
1401,0.00000000,0,0.31250000,-0.49053873,0.00000000,-0.67449076,0,0
1402,0.00000000,0,0.31250000,-0.49053873,0.00000000,-0.67449076,0,0
1403,0.00000000,0,0.31250000,-0.49053873,0.00000000,-0.67449076,0,0
1404,0.00000000,0,0.31250000,-0.49053873,0.00000000,-0.67449076,0,0
1405,0.00000000,0,0.25000000,-0.55185608,0.00000000,-0.67449076,0,0
1406,3.00000000,0,0.43750000,-0.36790405,1.44888874,1.50549764,0,0
1407,0.00000000,0,0.43750000,-0.36790405,2.50954891,3.10135992,0,0
1408,0.00000000,0,0.43750000,-0.36790405,0.67243160,0.33724538,0,0
1409,0.00000000,0,0.43750000,-0.36790405,0.38822857,-0.09036463,0,0
1410,1.00000000,1,0.43750000,-0.36790405,0.48296291,0.05217204,0,0
